,loss_per_100_songs,epoch_training_time
78,"[6.374125957489014, 5.209412097930908, 4.990135669708252, 4.908452987670898, 5.025408744812012, 4.663349151611328, 4.112983226776123, 4.297811508178711, 5.058679103851318, 4.435222625732422, 5.781930923461914, 5.303783416748047, 4.519794940948486, 5.550919055938721, 5.218852519989014, 4.149477958679199, 5.102331161499023, 4.069749355316162, 4.872813701629639, 4.9077019691467285, 3.9983761310577393, 5.441346168518066, 4.736076354980469, 4.777419090270996, 4.72422456741333, 4.354443073272705, 5.121307849884033, 4.876613616943359, 4.578296184539795, 4.495641231536865, 3.9544034004211426, 4.648182392120361, 4.5476298332214355, 4.6950178146362305, 4.5549421310424805, 4.476428508758545, 4.628891468048096, 4.945167064666748, 4.87218713760376, 5.374459266662598, 4.802603244781494, 4.17763614654541, 4.431434154510498, 4.947466850280762, 4.781015396118164, 4.776087284088135, 4.082380294799805, 4.185473918914795, 5.054329872131348, 5.427401065826416, 4.459249019622803, 4.932220935821533, 9.646286010742188, 4.644612789154053, 4.772721767425537, 4.8618316650390625, 4.975052356719971, 4.641579627990723, 4.624385356903076, 5.706399440765381, 4.831262111663818, 5.513335227966309, 4.668529987335205, 4.521969795227051, 5.2867937088012695, 4.966308116912842, 4.919788360595703, 6.0278167724609375, 4.9402031898498535, 4.414947986602783, 4.68088960647583, 4.547252178192139, 4.89281702041626, 4.798871994018555, 5.380417823791504, 5.350101470947266, 5.156752109527588, 4.124270439147949, 5.724640846252441, 4.915132999420166, 4.05661678314209, 4.378445625305176, 4.658932685852051, 5.215928077697754, 5.312545299530029, 4.330214500427246, 4.5505499839782715, 4.875497341156006, 4.74375057220459, 4.8876776695251465, 4.525212287902832, 4.310673713684082, 5.397331237792969, 5.089038372039795, 5.282533645629883, 5.1960225105285645, 4.81997013092041, 4.443024635314941, 4.054068565368652, 4.651706218719482, 4.425639629364014, 4.820693492889404, 4.161155700683594, 4.877496242523193, 5.704651355743408, 5.587638854980469, 5.039976119995117]",-412.64269185066223
79,"[6.16611385345459, 5.3878493309021, 5.019270420074463, 4.8679280281066895, 4.877396106719971, 4.618731498718262, 4.007874965667725, 4.431087493896484, 5.129840850830078, 4.431163311004639, 6.243223667144775, 5.25625467300415, 4.531572341918945, 5.482692718505859, 5.264852046966553, 4.154073238372803, 5.112545490264893, 4.055718898773193, 4.86087703704834, 4.8929443359375, 4.006557941436768, 5.461570739746094, 4.764187812805176, 4.719973087310791, 4.61664342880249, 4.202931880950928, 5.006019115447998, 4.773971080780029, 4.570616245269775, 4.445856094360352, 3.9309651851654053, 4.613222599029541, 4.554305076599121, 4.678133964538574, 4.626906394958496, 4.454138278961182, 4.59506893157959, 5.166944980621338, 4.9099650382995605, 5.419435977935791, 4.783816337585449, 4.143444061279297, 4.523758888244629, 4.965195655822754, 4.786645412445068, 4.775579929351807, 4.353957653045654, 4.1483893394470215, 5.068986892700195, 5.429718017578125, 4.5003662109375, 4.949400424957275, 8.126180648803711, 5.218001365661621, 4.77577018737793, 4.831825256347656, 4.956560134887695, 4.6299638748168945, 4.513011932373047, 5.566827297210693, 4.824441909790039, 5.86039924621582, 4.733232498168945, 4.544347763061523, 5.210140228271484, 4.937190055847168, 4.907058238983154, 6.3110761642456055, 4.879599571228027, 4.416806697845459, 4.66399621963501, 4.515689373016357, 4.978737831115723, 4.881507396697998, 7.183005332946777, 5.256745338439941, 5.10947847366333, 4.230713367462158, 5.734166145324707, 4.832162857055664, 3.8556392192840576, 4.35637092590332, 4.669767379760742, 5.222327709197998, 5.255488395690918, 4.3149566650390625, 4.515705585479736, 4.907188415527344, 5.016051292419434, 4.836721897125244, 4.50108528137207, 4.317639350891113, 5.555640697479248, 5.082230567932129, 5.198845863342285, 5.234492301940918, 4.850119590759277, 4.438605785369873, 4.108942031860352, 4.758981704711914, 4.39988374710083, 4.726043224334717, 4.092312335968018, 4.706785202026367, 5.880239486694336, 5.639349460601807, 5.129552841186523]",-410.81319880485535
80,"[6.330522060394287, 6.006562232971191, 4.916259765625, 4.863839149475098, 5.12427282333374, 4.667665481567383, 4.004367828369141, 4.543800354003906, 5.083279609680176, 4.47622537612915, 5.765679836273193, 5.430783271789551, 4.557930946350098, 5.584304332733154, 5.283398151397705, 4.212398052215576, 5.141920566558838, 4.106871128082275, 4.850505352020264, 4.908661842346191, 4.038673400878906, 5.55186128616333, 4.775905609130859, 4.886033535003662, 4.6656622886657715, 4.216552257537842, 4.989707946777344, 4.8549933433532715, 4.615574836730957, 4.499704360961914, 3.980397939682007, 4.644860744476318, 4.727349281311035, 4.685230255126953, 4.563620090484619, 4.485133171081543, 4.64487361907959, 5.12016487121582, 4.923131465911865, 5.375668048858643, 4.7821221351623535, 4.150871276855469, 4.460359573364258, 4.965583324432373, 4.851511001586914, 4.8535237312316895, 4.18007230758667, 4.169628143310547, 5.057971477508545, 5.3949480056762695, 4.505507946014404, 4.914061069488525, 5.989148139953613, 4.764890670776367, 5.786197185516357, 4.746693134307861, 4.985476016998291, 4.683786869049072, 4.582200527191162, 5.6227898597717285, 5.139800071716309, 5.779117107391357, 4.829616546630859, 4.486678123474121, 5.26619815826416, 4.947848320007324, 4.95346212387085, 5.926401615142822, 4.9526286125183105, 4.5543928146362305, 4.667348384857178, 4.524055480957031, 4.939306735992432, 4.887293815612793, 5.230784893035889, 5.396009922027588, 5.297391414642334, 4.154906749725342, 5.819818496704102, 4.819578647613525, 4.044392108917236, 4.4871907234191895, 4.522045135498047, 5.247066974639893, 5.307351112365723, 4.30312967300415, 4.530118942260742, 4.873536586761475, 4.7983078956604, 4.840481758117676, 4.572458744049072, 4.299583435058594, 5.590046405792236, 5.105154991149902, 5.149422645568848, 5.390020847320557, 4.73993444442749, 4.380490303039551, 4.128366470336914, 4.662370681762695, 4.5004072189331055, 4.752924919128418, 4.122813701629639, 4.682018280029297, 5.745169162750244, 5.581820011138916, 5.056044578552246]",-414.68216609954834
81,"[6.543097496032715, 5.41079568862915, 4.976629257202148, 4.8261189460754395, 5.198721885681152, 4.652380466461182, 4.105364799499512, 4.3079094886779785, 5.218704700469971, 4.54034948348999, 5.494668960571289, 5.636758327484131, 4.511231422424316, 5.590848445892334, 5.30471658706665, 4.251253604888916, 5.422244071960449, 4.097164630889893, 4.77509880065918, 4.870757102966309, 4.019412994384766, 5.557201385498047, 4.722455978393555, 4.831090450286865, 4.656420707702637, 4.170636177062988, 4.992229461669922, 4.817061901092529, 4.648736953735352, 4.4990129470825195, 4.020791053771973, 4.609051704406738, 4.725432395935059, 4.661036968231201, 4.572980880737305, 4.48838996887207, 4.634124279022217, 4.871044158935547, 4.859156608581543, 5.44437313079834, 4.762999534606934, 4.1351141929626465, 4.4425482749938965, 4.935739517211914, 4.778590679168701, 4.870138168334961, 4.120996475219727, 4.160001277923584, 5.0933732986450195, 5.409083366394043, 4.502553462982178, 5.234724998474121, 6.382418155670166, 4.944428443908691, 4.640683174133301, 5.006955146789551, 5.000749111175537, 4.760116100311279, 4.7206220626831055, 5.611980438232422, 4.958010196685791, 5.700303077697754, 4.8715500831604, 4.522232532501221, 5.051891803741455, 4.9056620597839355, 4.92551326751709, 6.054357051849365, 4.872127532958984, 4.371854782104492, 4.688652515411377, 4.538442134857178, 5.080276012420654, 4.859376907348633, 5.293149471282959, 5.258842468261719, 5.085837364196777, 4.170672416687012, 5.793546676635742, 4.793308734893799, 4.006313323974609, 4.44182825088501, 4.554512977600098, 5.271287441253662, 5.313531398773193, 4.301936149597168, 4.5385942459106445, 4.984695911407471, 4.723150253295898, 4.891397476196289, 4.379091262817383, 4.330527305603027, 5.446534633636475, 5.168534755706787, 5.401806354522705, 5.52070426940918, 4.773614883422852, 4.549914836883545, 4.208618640899658, 4.77725887298584, 4.380610466003418, 4.758420944213867, 4.161819934844971, 4.697073459625244, 5.747076988220215, 5.548778533935547, 5.007012367248535]",-415.8707811832428
82,"[6.528933048248291, 5.081900596618652, 4.828930377960205, 4.908082485198975, 5.160116672515869, 4.6915388107299805, 3.9851136207580566, 4.362407207489014, 5.266013145446777, 4.3976149559021, 5.467146396636963, 5.5549540519714355, 4.5965776443481445, 5.543548583984375, 5.312270164489746, 4.224556922912598, 5.2385663986206055, 4.133114337921143, 4.8397955894470215, 5.092574119567871, 4.4561662673950195, 5.45908784866333, 4.766756057739258, 4.7064924240112305, 4.614364147186279, 4.222516059875488, 5.051446437835693, 4.796284198760986, 4.625555515289307, 4.461407661437988, 4.003123760223389, 4.639125347137451, 4.6625657081604, 4.636740207672119, 4.620917797088623, 4.630075931549072, 4.621273994445801, 4.791472434997559, 4.854381084442139, 5.407137393951416, 4.7810468673706055, 4.177152156829834, 4.47212553024292, 4.976215839385986, 4.774917125701904, 4.702812671661377, 4.092720985412598, 4.243052959442139, 5.096846580505371, 5.433781623840332, 4.506213188171387, 4.858611583709717, 5.738654136657715, 4.743687629699707, 4.967065811157227, 4.845799922943115, 4.870704174041748, 4.671604156494141, 4.531280517578125, 5.609383583068848, 4.87802267074585, 6.337347984313965, 4.8204240798950195, 4.52120304107666, 5.255884647369385, 4.930415153503418, 4.985880374908447, 6.408020496368408, 4.83854341506958, 4.380354404449463, 4.728758335113525, 4.515939712524414, 5.274020671844482, 4.810166358947754, 5.24753999710083, 5.299755573272705, 5.163620471954346, 4.299844741821289, 5.769924640655518, 5.259707450866699, 3.931539535522461, 4.43886137008667, 5.030755043029785, 5.255438804626465, 5.303793430328369, 4.396520614624023, 4.5435991287231445, 4.953916072845459, 4.7599778175354, 4.932093143463135, 4.54155158996582, 4.329022407531738, 5.379411220550537, 5.128630638122559, 5.218862056732178, 5.418282508850098, 4.812693119049072, 4.4559855461120605, 4.221414089202881, 4.747274875640869, 4.394687652587891, 4.751898765563965, 4.255454063415527, 4.694313049316406, 5.999270439147949, 5.58620548248291, 5.153375148773193]",-412.477144241333
83,"[6.462657928466797, 5.063385009765625, 4.906003952026367, 4.879135608673096, 5.140260696411133, 4.606545925140381, 4.247398376464844, 4.23073673248291, 5.1576313972473145, 4.372190475463867, 5.661879539489746, 5.482450008392334, 4.56204891204834, 5.454733848571777, 5.725288391113281, 4.197343826293945, 5.246589660644531, 4.124258041381836, 4.827060699462891, 4.898513317108154, 4.005213737487793, 5.473725318908691, 4.791784286499023, 4.794577121734619, 4.606906414031982, 4.157914161682129, 5.547929763793945, 4.787101745605469, 4.607138633728027, 4.447638034820557, 4.0174970626831055, 5.101991653442383, 4.710675239562988, 4.790624618530273, 4.586090564727783, 4.613327980041504, 4.728824615478516, 4.8315839767456055, 4.901329040527344, 5.377537727355957, 4.796346187591553, 4.202029705047607, 4.407963275909424, 4.986142158508301, 4.823483467102051, 4.683542728424072, 4.157512664794922, 4.163506507873535, 5.044666290283203, 5.444148540496826, 4.555337429046631, 4.886775493621826, 5.836111545562744, 4.667372226715088, 4.874058723449707, 4.821590900421143, 4.848790645599365, 4.663184642791748, 4.498568534851074, 5.466441631317139, 5.539764881134033, 5.742279529571533, 4.838500022888184, 4.573212623596191, 5.494748592376709, 4.923337936401367, 4.906599044799805, 5.739014148712158, 4.876120567321777, 4.371201515197754, 4.6988677978515625, 4.525813102722168, 4.875126838684082, 4.813612461090088, 5.166447162628174, 5.236775875091553, 5.061152458190918, 4.17588472366333, 5.768862724304199, 4.912580490112305, 3.942361831665039, 4.431647777557373, 4.586195468902588, 5.252669334411621, 5.261106967926025, 4.314513206481934, 4.577827453613281, 5.0357561111450195, 4.799491882324219, 4.897103786468506, 4.388071060180664, 4.363831520080566, 5.3824076652526855, 5.192185401916504, 5.094559669494629, 5.196883678436279, 4.916409492492676, 4.4126200675964355, 4.156017303466797, 4.752198219299316, 4.64046049118042, 4.698972225189209, 3.9679789543151855, 4.738626480102539, 5.763993263244629, 5.636094093322754, 5.3120880126953125]",-412.47076535224915
84,"[6.127139091491699, 5.007765769958496, 4.887451648712158, 4.8106303215026855, 5.014216423034668, 4.6927924156188965, 4.407390594482422, 4.237483978271484, 5.055815696716309, 4.527404308319092, 5.4863080978393555, 5.4730424880981445, 4.534032821655273, 5.518977642059326, 7.380300998687744, 4.201993465423584, 5.179365634918213, 4.1265411376953125, 4.878999710083008, 4.878252029418945, 4.000377655029297, 5.525088310241699, 4.675429344177246, 4.730349540710449, 4.639378547668457, 4.230120658874512, 5.003772735595703, 4.783636569976807, 4.654880046844482, 4.392421245574951, 3.9871292114257812, 4.818126201629639, 4.771751403808594, 4.759256839752197, 4.631737232208252, 4.80155611038208, 4.682624816894531, 4.841653347015381, 4.844227313995361, 5.42100715637207, 4.829072952270508, 4.227445125579834, 4.404016494750977, 5.053921222686768, 4.846390724182129, 4.828116416931152, 4.135538101196289, 4.176266193389893, 5.088049411773682, 5.355391979217529, 4.49022102355957, 4.9314727783203125, 5.771903038024902, 4.809077262878418, 4.7093706130981445, 4.896870136260986, 4.9402642250061035, 4.651852130889893, 4.455807685852051, 5.5877485275268555, 4.874195575714111, 5.918875694274902, 4.631119728088379, 4.562618732452393, 5.500943183898926, 4.856575012207031, 5.041281223297119, 5.756773948669434, 4.810896396636963, 4.403252124786377, 4.737423419952393, 4.536864757537842, 4.91521692276001, 4.746181488037109, 5.382583141326904, 5.336926460266113, 5.694457054138184, 4.064094543457031, 5.6621294021606445, 5.013376712799072, 3.936199426651001, 4.358071327209473, 4.614361763000488, 5.256680965423584, 5.22329568862915, 4.298916339874268, 4.563999176025391, 5.061395168304443, 4.849651336669922, 4.929020404815674, 4.459338665008545, 4.354651927947998, 5.449589252471924, 5.0985636711120605, 5.180380821228027, 5.243672847747803, 4.983536243438721, 4.399811744689941, 4.064780235290527, 4.564291000366211, 4.36246395111084, 5.0377349853515625, 4.168423175811768, 4.738727569580078, 5.868557453155518, 5.6180739402771, 5.246397972106934]",-417.8933036327362
85,"[6.61552095413208, 5.133810043334961, 4.983846664428711, 5.355935096740723, 4.962339401245117, 4.66624641418457, 4.198565483093262, 4.264316558837891, 5.213123798370361, 4.548064231872559, 6.111036777496338, 5.429929733276367, 4.573060989379883, 5.656522750854492, 5.664372444152832, 4.205600261688232, 5.150912761688232, 4.051326751708984, 4.874729156494141, 4.862526893615723, 4.040598392486572, 5.581243515014648, 4.727142810821533, 4.799396991729736, 4.607522010803223, 4.210124492645264, 5.021966934204102, 4.768989562988281, 4.6540069580078125, 4.409667015075684, 4.038732528686523, 5.024413108825684, 4.775326728820801, 4.913626670837402, 4.77139139175415, 4.632044315338135, 4.720770359039307, 4.768939971923828, 4.900637626647949, 5.534555435180664, 4.879495620727539, 4.251155853271484, 4.414158344268799, 4.963594913482666, 4.82993745803833, 4.846651077270508, 4.1961846351623535, 4.222635269165039, 5.143614768981934, 5.635188579559326, 4.486339092254639, 4.870010852813721, 5.244091510772705, 4.744292259216309, 5.167553424835205, 4.87599515914917, 5.021542549133301, 4.591429233551025, 4.541075229644775, 5.647331714630127, 4.854006767272949, 6.156540870666504, 4.840365409851074, 4.570806980133057, 5.378148555755615, 4.828269958496094, 4.861634254455566, 5.698570251464844, 4.770397663116455, 4.412693023681641, 4.777334213256836, 4.55233097076416, 4.938020706176758, 4.858573913574219, 5.326504230499268, 5.337879180908203, 5.346800804138184, 4.1283674240112305, 5.6698126792907715, 4.935469627380371, 4.0806121826171875, 4.405659198760986, 4.646419048309326, 5.233933925628662, 5.291062831878662, 4.364297866821289, 4.527709007263184, 5.031866073608398, 4.835409164428711, 4.919322490692139, 4.41170597076416, 4.385756969451904, 5.427724838256836, 5.283466815948486, 5.13421630859375, 5.233653545379639, 5.060671806335449, 4.507509231567383, 4.102840900421143, 4.793210029602051, 4.508298873901367, 4.7974371910095215, 4.330117225646973, 4.700697898864746, 5.639573574066162, 5.63033390045166, 5.184450149536133]",-416.7926518917084
86,"[6.067508697509766, 5.152268886566162, 5.056423187255859, 4.800690650939941, 5.510112285614014, 4.721822738647461, 4.25885534286499, 4.192544937133789, 5.115218639373779, 4.40899133682251, 5.647248268127441, 6.243905067443848, 4.595532417297363, 5.5110650062561035, 5.434756278991699, 4.257688045501709, 5.091642379760742, 4.0642828941345215, 5.048985481262207, 4.898577690124512, 4.052223205566406, 5.468886375427246, 4.739783763885498, 4.749197483062744, 4.5862932205200195, 4.244788646697998, 5.0882768630981445, 4.794703483581543, 4.6281328201293945, 4.444033622741699, 3.9668569564819336, 4.676523208618164, 4.678483009338379, 4.8926100730896, 4.722113132476807, 4.789961338043213, 4.699337005615234, 4.812485694885254, 4.9634246826171875, 5.9875569343566895, 4.921623706817627, 4.2467122077941895, 4.437010765075684, 5.0278120040893555, 4.849194049835205, 5.164508819580078, 4.246233940124512, 4.2142558097839355, 5.0912699699401855, 5.7400431632995605, 4.4800896644592285, 4.884857654571533, 5.055911540985107, 4.790739059448242, 4.808905601501465, 4.884150981903076, 5.083021640777588, 4.656328201293945, 4.480071544647217, 5.580870628356934, 4.959231376647949, 5.603056907653809, 4.759594440460205, 4.5023112297058105, 5.382310390472412, 5.021421432495117, 4.961732387542725, 5.784757137298584, 4.846179008483887, 4.416637897491455, 4.714046001434326, 4.5579328536987305, 4.958390235900879, 4.694089412689209, 5.344195365905762, 5.3271050453186035, 5.0385308265686035, 4.054593563079834, 5.65415620803833, 4.828302383422852, 4.007226467132568, 4.313544273376465, 4.869997024536133, 5.124052047729492, 5.280046463012695, 4.286030292510986, 4.455783367156982, 5.041858673095703, 4.691895484924316, 4.975935935974121, 4.612034320831299, 4.3806657791137695, 5.326275825500488, 5.166562557220459, 5.59479284286499, 5.146561622619629, 4.813818454742432, 4.408548831939697, 4.1793904304504395, 4.623489856719971, 4.35630989074707, 4.810419082641602, 4.115494251251221, 4.811032772064209, 5.62001371383667, 5.54365873336792, 5.19569730758667]",-418.96145844459534
87,"[6.3945512771606445, 5.178530693054199, 5.013685703277588, 4.857507228851318, 5.208892822265625, 4.668445110321045, 4.15928840637207, 4.26554012298584, 5.229058265686035, 4.377808094024658, 5.739664077758789, 6.019323825836182, 4.5979156494140625, 5.498427391052246, 5.641000747680664, 4.240421295166016, 5.212291240692139, 4.01946496963501, 4.854504585266113, 5.1009297370910645, 4.022032260894775, 5.529168128967285, 4.746588230133057, 4.739304065704346, 4.619636535644531, 4.237436771392822, 5.062797546386719, 4.729039669036865, 4.620014190673828, 4.389369964599609, 3.984586477279663, 5.135659217834473, 4.61416482925415, 4.677186965942383, 4.948360919952393, 4.531685829162598, 4.623551368713379, 4.876241683959961, 4.914754867553711, 5.422505855560303, 4.912680149078369, 4.274003982543945, 4.427947521209717, 4.942662239074707, 4.826297760009766, 4.947726726531982, 4.243322372436523, 4.198760986328125, 5.111207485198975, 5.485757350921631, 4.476677894592285, 4.872609615325928, 5.2978129386901855, 4.733185291290283, 4.719267845153809, 4.805960655212402, 4.98653507232666, 4.665106773376465, 4.463108539581299, 5.405383110046387, 4.803889751434326, 5.604165554046631, 4.834232330322266, 4.462223052978516, 5.132107257843018, 4.910099983215332, 4.8696818351745605, 5.7946062088012695, 4.918545722961426, 4.413286209106445, 4.726332664489746, 4.610110759735107, 5.005234718322754, 4.7872443199157715, 5.188419818878174, 5.369854927062988, 5.145700454711914, 4.173407077789307, 5.666777610778809, 4.802459716796875, 3.9517226219177246, 4.351624965667725, 4.644922733306885, 5.179765701293945, 5.303948402404785, 4.311040878295898, 4.456770896911621, 5.298656463623047, 4.733213424682617, 4.8254852294921875, 4.4255170822143555, 4.325757026672363, 5.463743686676025, 5.145151615142822, 5.096370697021484, 5.136882781982422, 4.847312927246094, 4.316158294677734, 4.165938377380371, 4.583657741546631, 4.560224533081055, 5.009772777557373, 4.174010753631592, 4.909196376800537, 6.062335968017578, 5.457814693450928, 4.947121620178223]",-417.7153856754303
88,"[6.670589923858643, 5.147668838500977, 4.957057476043701, 4.72820520401001, 5.212446212768555, 4.698281764984131, 4.456908226013184, 4.2375688552856445, 5.0864949226379395, 4.441812515258789, 5.583170413970947, 5.688076972961426, 4.596683979034424, 5.511232376098633, 5.75727653503418, 4.234928131103516, 5.158416748046875, 3.9878616333007812, 5.4471940994262695, 4.980236530303955, 4.030815601348877, 5.462831497192383, 4.678021430969238, 4.779698848724365, 4.616170406341553, 4.19303560256958, 5.074624061584473, 4.73239803314209, 4.742178916931152, 4.382483959197998, 4.030577659606934, 4.746623516082764, 4.5753254890441895, 4.707578182220459, 4.650721073150635, 4.7776079177856445, 4.658029556274414, 4.7568511962890625, 4.991434574127197, 5.422196865081787, 4.888864994049072, 4.212070941925049, 4.431519508361816, 5.011796951293945, 4.820067405700684, 4.652979850769043, 4.159663200378418, 4.182235240936279, 5.124495506286621, 5.352392673492432, 4.473527908325195, 4.926398277282715, 5.159875869750977, 4.920687198638916, 4.7545623779296875, 4.875429630279541, 4.964692115783691, 4.617634296417236, 4.499181747436523, 5.555461883544922, 4.812747001647949, 5.624938011169434, 4.7222723960876465, 4.412390232086182, 5.1003947257995605, 4.762106895446777, 4.8809494972229, 5.764441013336182, 4.83840799331665, 4.361205101013184, 4.744395732879639, 4.566991806030273, 5.0076751708984375, 4.710982322692871, 5.199954032897949, 5.405022144317627, 4.911804676055908, 4.057171821594238, 5.6964192390441895, 4.8260817527771, 3.889526844024658, 4.273298740386963, 4.663375377655029, 5.274326801300049, 5.282428741455078, 4.350414276123047, 4.449586391448975, 4.9641432762146, 4.7146406173706055, 4.807775497436523, 4.463113784790039, 4.293568134307861, 5.3861775398254395, 5.1233415603637695, 5.194026947021484, 5.222073554992676, 4.946898937225342, 4.379973411560059, 4.203507423400879, 4.956175804138184, 4.6284990310668945, 4.808277606964111, 4.659806728363037, 4.768367767333984, 5.856398582458496, 5.515964508056641, 5.070038795471191]",-416.36594462394714
89,"[6.849517345428467, 5.220337867736816, 5.1111531257629395, 4.687847137451172, 5.125831604003906, 4.697778701782227, 4.986379146575928, 4.36650276184082, 5.158902168273926, 4.3826375007629395, 5.542994976043701, 5.308452606201172, 4.530344486236572, 5.524123668670654, 5.388497829437256, 4.232726097106934, 5.168272972106934, 3.9910762310028076, 5.6060895919799805, 4.900041580200195, 4.006381034851074, 5.480053424835205, 4.949622631072998, 4.748911380767822, 4.660114765167236, 4.182641506195068, 5.220404148101807, 4.76934289932251, 4.623745441436768, 4.4533281326293945, 4.023956298828125, 4.765951633453369, 4.623039245605469, 4.82671594619751, 4.675796031951904, 4.726422309875488, 4.670330047607422, 4.793349266052246, 4.970326900482178, 5.4456682205200195, 4.905584812164307, 4.209129333496094, 4.482161045074463, 4.892795562744141, 4.804380893707275, 4.908583164215088, 4.152811050415039, 4.209259510040283, 5.07755184173584, 5.484927654266357, 4.503451347351074, 4.919853687286377, 5.448815822601318, 5.146414756774902, 4.823044300079346, 4.873371124267578, 4.908710479736328, 4.585240364074707, 4.465873718261719, 5.447055816650391, 4.88636589050293, 5.453204154968262, 4.883082389831543, 4.479058742523193, 5.355534076690674, 4.77692174911499, 4.905019283294678, 6.098708629608154, 4.795555591583252, 4.456966876983643, 4.684999465942383, 4.593466281890869, 4.785350799560547, 4.9440598487854, 5.201339244842529, 5.656417369842529, 5.060657501220703, 4.273235321044922, 5.659031391143799, 4.571905136108398, 3.9574949741363525, 4.343063831329346, 4.468174934387207, 5.143665790557861, 5.511470794677734, 4.31208610534668, 4.514747142791748, 4.87854528427124, 4.85552978515625, 4.767341613769531, 4.479111671447754, 4.270615100860596, 5.432427883148193, 5.128320693969727, 5.180490493774414, 5.24851131439209, 5.5678205490112305, 4.389634609222412, 4.2240753173828125, 4.538886547088623, 4.497375011444092, 4.911661148071289, 3.9852168560028076, 4.986702919006348, 5.806621074676514, 5.577216625213623, 5.135917663574219]",-413.79447770118713
90,"[6.32247257232666, 5.03145694732666, 5.010550022125244, 4.9900102615356445, 5.102853775024414, 4.804126262664795, 4.992376327514648, 4.217609405517578, 5.183987617492676, 4.469951152801514, 5.529087066650391, 5.585248947143555, 4.582924842834473, 5.478557109832764, 5.420459747314453, 4.279203414916992, 5.2189483642578125, 4.028319358825684, 4.962675094604492, 5.078067779541016, 4.041330814361572, 5.506026744842529, 4.866322994232178, 4.7753753662109375, 4.653843879699707, 4.216375350952148, 5.00072717666626, 4.753091812133789, 4.610719203948975, 4.448669910430908, 4.051623344421387, 4.683294773101807, 4.708329200744629, 4.646163463592529, 4.961246967315674, 4.773383140563965, 4.710816860198975, 4.846174716949463, 4.925865650177002, 5.367427825927734, 4.923856735229492, 4.277610778808594, 4.436346530914307, 5.2643866539001465, 4.802966594696045, 4.657129764556885, 4.264256000518799, 4.161920547485352, 5.14857292175293, 5.426054954528809, 4.511712551116943, 4.969583511352539, 5.2530012130737305, 4.956506252288818, 4.810638904571533, 4.899622440338135, 4.897216320037842, 4.584560394287109, 4.6453399658203125, 5.4589409828186035, 4.846214294433594, 6.508586406707764, 4.788064479827881, 4.551570415496826, 5.279200553894043, 4.814884662628174, 5.0097856521606445, 6.056419372558594, 4.7758283615112305, 4.43184757232666, 4.721796989440918, 4.624533653259277, 4.950279235839844, 4.782812595367432, 5.159504413604736, 5.586872100830078, 5.040205001831055, 4.021943092346191, 5.6323089599609375, 4.852321147918701, 3.9722046852111816, 4.277290344238281, 4.69392204284668, 5.215865135192871, 5.321016788482666, 4.273279190063477, 4.496988773345947, 4.970638275146484, 4.831916809082031, 4.776923656463623, 4.429178714752197, 4.334932327270508, 5.420926094055176, 5.085208892822266, 5.280904293060303, 5.107621669769287, 4.922834396362305, 4.410240173339844, 4.235462188720703, 4.709645748138428, 4.5488409996032715, 4.882663726806641, 4.683187007904053, 4.778743267059326, 5.727188587188721, 5.556446552276611, 4.929383277893066]",-411.1452057361603
91,"[6.46572208404541, 5.071731090545654, 5.256028175354004, 4.808657646179199, 5.0917887687683105, 4.789004325866699, 5.70108699798584, 4.245937824249268, 5.074055194854736, 4.4770636558532715, 5.613039970397949, 5.701903343200684, 4.613462924957275, 5.484753131866455, 5.358727931976318, 4.2809882164001465, 5.213012218475342, 3.974804401397705, 4.938450813293457, 5.087874412536621, 4.004030704498291, 5.567161560058594, 4.733571529388428, 4.746849536895752, 4.701921463012695, 4.166900157928467, 4.987298965454102, 4.718953609466553, 4.598271369934082, 4.401498794555664, 4.06800651550293, 4.675441741943359, 4.536642074584961, 4.615356922149658, 4.74444580078125, 4.640992641448975, 4.796844959259033, 4.756242752075195, 4.955999374389648, 5.975046157836914, 4.920889854431152, 4.249963760375977, 4.482149600982666, 5.3290019035339355, 4.79483699798584, 4.847652912139893, 4.0971856117248535, 4.275043964385986, 5.093724727630615, 5.752936840057373, 4.522628307342529, 4.900846004486084, 5.271122932434082, 4.733424663543701, 4.6718902587890625, 4.900097846984863, 4.846083164215088, 4.56174373626709, 4.794406414031982, 5.425531387329102, 4.87213134765625, 5.383884429931641, 4.850783824920654, 4.457313060760498, 5.990122318267822, 4.990941047668457, 4.858317852020264, 5.958873748779297, 4.850531578063965, 4.549291610717773, 4.751236438751221, 4.687286853790283, 4.8962812423706055, 4.818953990936279, 5.233786106109619, 5.472860813140869, 5.185082912445068, 4.190286159515381, 5.634235382080078, 4.8445210456848145, 4.049452781677246, 4.457494258880615, 4.61678409576416, 5.269906044006348, 5.45701265335083, 4.383225917816162, 4.604668617248535, 5.106893062591553, 4.745777606964111, 4.772078514099121, 4.407049179077148, 4.4759392738342285, 5.5697736740112305, 5.236375331878662, 5.5002617835998535, 5.215476036071777, 4.9423675537109375, 4.471399784088135, 4.174005031585693, 4.996408939361572, 4.542403697967529, 4.844350337982178, 4.5476579666137695, 4.858246326446533, 6.03369140625, 5.726045608520508, 5.029388904571533]",-413.0310809612274
